account_status,subscription_tier,mrr,auto_renew_enabled,seats_purchased,seats_active,risk_flag,integration_count,api_calls_enabled,sso_enabled,white_label_enabled,internal_notes_count,days_since_creation,days_since_last_activity,days_since_contract_end,num_users,num_active_users,num_deactivated_users,num_admins,num_members,num_viewers,total_logins_30d,avg_logins_30d,total_logins_90d,avg_logins_90d,total_sessions_30d,avg_sessions_30d,total_reports_30d,avg_reports_30d,total_dashboards_created,avg_dashboards_created,total_dashboards_shared,avg_dashboards_shared,total_exports_30d,avg_exports_30d,avg_feature_usage_score,min_feature_usage_score,max_feature_usage_score,avg_session_duration_minutes,num_api_key_active,num_mobile_users,num_onboarding_completed,num_certification_earned,num_beta_features_enabled,n_distinct_browsers,n_distinct_os,n_distinct_languages,num_chrome,num_edge,num_firefox,num_safari,num_android,num_ios,num_linux,num_macos,num_windows,num_lang_de,num_lang_en,num_lang_es,num_lang_fr,total_notification_pref,avg_notification_pref,tz_nunique,tz_std,avg_profile_completeness_pct,days_since_latest_login,days_since_earliest_login,days_since_latest_user_creation,days_since_earliest_user_creation,num_tickets,num_ticket_creators,num_distinct_agents,max_priority,min_priority,avg_priority,max_sentiment,min_sentiment,avg_sentiment,num_billing,num_bug,num_cancellation,num_feature_request,num_technical,rate_billing,rate_bug,rate_cancellation,rate_feature_request,rate_technical,max_resolution_hours,avg_resolution_hours,total_resolution_hours,num_csat_responses,csat_response_rate,num_low_csat,num_high_csat,total_escalated,rate_escalated,total_sla_breach,total_cancellation_requested,rate_cancellation_requested,total_retention_offer_made,total_account_pause_requested,total_downgrade_requested,total_reopened,max_reopened,num_cancellation_reasons,num_competitor_mentions,num_chat,num_email,num_phone,num_self_service,rate_chat,rate_email,rate_phone,rate_self_service,total_interactions,avg_interactions,num_internal_cat_a,num_internal_cat_b,num_internal_cat_c,total_kb_articles,avg_kb_articles,days_since_latest_ticket_creation,days_since_earliest_ticket_creation,days_since_latest_resolution,days_since_earliest_resolution,n_tickets_30d,n_tickets_90d,health_score_band,region_APAC,region_EU,region_LATAM,region_NA,billing_cycle_annual,billing_cycle_monthly,billing_cycle_quarterly,payment_method_credit_card,payment_method_invoice,payment_method_paypal,provisioning_method_partner,provisioning_method_sales_led,provisioning_method_self_serve
1,1,0.0,1,3,1,0,1,0,0,0,1,667,47,302,2,2,0,1,0,1,30,15.0,88,44.0,27,13.5,10,5.0,8,4.0,2,1.0,13,6.5,55.13979421652071,45.36916200549364,64.91042642754778,30.033409934520563,0,0,2,0,1,1,2,1,0,0,2,0,1,0,0,1,0,2,0,0,0,2,1.0,2,4.242640687119285,52.87180784499813,11,15,603,646,6.0,6.0,6.0,3.0,2.0,2.1666666666666665,2.0,0.0,0.6666666666666666,3.0,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,60.47362644358843,41.213974131769966,247.28384479061978,3.0,0.5,2.0,1.0,1.0,0.16666666666666666,6.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,37.0,6.166666666666667,4.0,1.0,1.0,15.0,2.5,145.0,658.0,143.0,656.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,3,227.3037406961772,1,49,12,0,5,0,0,0,3,393,20,28,2,2,0,1,0,1,41,20.5,125,62.5,37,18.5,16,8.0,11,5.5,3,1.5,7,3.5,66.40827615734109,53.38930483057869,79.42724748410349,31.50850363981654,1,0,2,0,0,2,1,2,0,1,0,1,0,0,2,0,0,1,0,0,1,2,1.0,2,1.4142135623730951,42.69132344531633,11,17,307,319,3.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,2.3333333333333335,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14.526527791290128,11.721460245114779,35.16438073534434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,16.0,5.333333333333333,2.0,0.0,1.0,10.0,3.3333333333333335,128.0,311.0,127.0,310.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,4,1032.716842099618,0,162,73,0,4,1,1,0,2,664,17,-66,2,2,0,1,1,0,25,12.5,66,33.0,22,11.0,7,3.5,3,1.5,0,0.0,18,9.0,67.55000220520002,63.211658309156,71.88834610124404,34.19252368312424,2,0,2,0,1,1,2,2,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0.5,2,7.0710678118654755,61.23261146087118,2,15,635,664,7.0,7.0,7.0,2.0,0.0,1.0,2.0,1.0,1.7142857142857142,4.0,0.0,0.0,2.0,1.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,38.94867168410097,27.96062720798261,195.72439045587828,1.0,0.14285714285714285,0.0,1.0,2.0,0.2857142857142857,4.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,32.0,4.571428571428571,4.0,2.0,1.0,22.0,3.142857142857143,96.0,644.0,94.0,643.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1,3,220.31519555448665,1,26,13,1,1,0,0,0,0,252,7,-113,2,2,0,1,0,1,14,7.0,47,23.5,14,7.0,6,3.0,5,2.5,0,0.0,3,1.5,25.583790007989336,21.91945217243086,29.248127843547817,17.430143144947227,0,0,2,0,0,2,2,2,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0.5,2,7.0710678118654755,51.81479811874674,9,11,236,241,4.0,4.0,4.0,2.0,0.0,0.75,2.0,1.0,1.75,0.0,1.0,0.0,1.0,2.0,0.0,0.25,0.0,0.25,0.5,43.6077393141199,31.884884800047928,127.53953920019171,2.0,0.5,1.0,1.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,19.0,4.75,0.0,4.0,0.0,14.0,3.5,26.0,238.0,24.0,237.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,2,49.634339789837334,1,5,2,1,1,0,1,0,0,48,86,-40,4,4,0,1,2,1,6,1.5,17,4.25,3,0.75,24,6.0,6,1.5,0,0.0,20,5.0,61.54894449333278,55.542311647581634,70.84764404945766,25.632132121914157,1,0,4,0,0,3,3,2,1,0,2,1,1,0,1,2,0,0,1,0,3,3,0.75,4,4.272001872658765,79.8800584213637,21,86,-11,37,6.0,6.0,6.0,1.0,0.0,0.5,2.0,1.0,1.5,3.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,39.49787616483824,28.222737205405803,169.3364232324348,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,30.0,5.0,2.0,2.0,2.0,9.0,1.5,2.0,48.0,1.0,46.0,2.0,6.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,3,211.2275709671228,1,39,7,0,0,0,0,0,0,806,21,441,4,4,0,1,2,1,59,14.75,181,45.25,41,10.25,35,8.75,16,4.0,4,1.0,30,7.5,94.87268951976164,76.1379739501182,114.3668717915854,32.48124548020506,1,0,4,0,1,3,3,2,1,0,1,2,1,0,2,1,0,2,0,2,0,3,0.75,4,7.32575365861197,53.599887117647455,5,18,730,790,6.0,6.0,6.0,2.0,1.0,1.1666666666666667,3.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,28.66841893747529,17.544906649575058,105.26943989745034,3.0,0.5,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.3333333333333333,0.0,0.16666666666666666,0.5,33.0,5.5,3.0,2.0,1.0,16.0,2.6666666666666665,226.0,768.0,225.0,767.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,2,43.12649842121143,1,7,3,0,3,0,1,0,1,768,16,38,3,3,0,1,1,1,35,11.666666666666666,93,31.0,21,7.0,30,10.0,9,3.0,2,0.6666666666666666,24,8.0,76.4226151838998,52.3581382178867,90.66975849782996,34.19676211989478,1,1,3,0,1,2,2,3,1,0,0,2,0,0,2,1,0,1,0,1,1,0,0.0,3,11.150485789118488,42.89123218179325,2,8,682,764,4.0,4.0,3.0,1.0,0.0,0.5,2.0,1.0,1.75,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,34.25716512633213,26.128527784589444,104.51411113835778,2.0,0.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.25,0.0,0.25,0.5,29.0,7.25,3.0,0.0,1.0,13.0,3.25,326.0,737.0,325.0,735.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
0,4,1127.4812904979706,1,184,94,0,4,0,0,0,3,721,6,-9,1,1,0,1,0,0,15,15.0,52,52.0,16,16.0,11,11.0,4,4.0,1,1.0,12,12.0,104.26640155663549,104.26640155663549,104.26640155663549,39.91717638011602,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2.0,1,0.0,32.64501616020034,17,17,666,666,5.0,5.0,5.0,1.0,0.0,0.6,3.0,1.0,2.4,2.0,0.0,0.0,3.0,0.0,0.4,0.0,0.0,0.6,0.0,37.09382265172913,22.928331335804295,114.64165667902148,1.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.2,0.0,0.6,0.2,34.0,6.8,1.0,0.0,4.0,10.0,2.0,59.0,598.0,57.0,597.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,3,232.85838115684516,1,13,4,0,8,0,0,0,3,645,18,-85,2,2,0,1,0,1,16,8.0,45,22.5,11,5.5,19,9.5,10,5.0,4,2.0,21,10.5,113.85383500901924,112.58608301049368,115.12158700754478,30.967053448414994,1,0,2,0,1,2,1,2,1,1,0,0,0,0,2,0,0,0,1,1,0,3,1.5,2,0.7071067811865476,57.23125856971622,7,22,594,599,5.0,5.0,4.0,2.0,0.0,1.2,3.0,2.0,2.4,2.0,1.0,0.0,1.0,1.0,0.4,0.2,0.0,0.2,0.2,17.2458668936342,9.8616968348455,49.3084841742275,2.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.4,0.4,0.2,0.0,28.0,5.6,3.0,1.0,1.0,13.0,2.6,205.0,590.0,204.0,589.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0.0,1,8,2,0,4,1,0,0,2,580,49,-150,2,2,0,1,1,0,65,32.5,212,106.0,62,31.0,16,8.0,11,5.5,3,1.5,13,6.5,91.05830844529126,78.69800164946328,103.41861524111924,35.73775492654893,0,0,2,0,0,2,2,2,1,1,0,0,0,0,1,0,1,0,1,0,1,3,1.5,2,0.7071067811865476,55.483626687063655,6,10,509,550,3.0,3.0,3.0,1.0,0.0,0.6666666666666666,3.0,2.0,2.3333333333333335,1.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,16.876075426906947,14.012447190337141,42.037341571011424,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.6666666666666666,8.0,2.6666666666666665,1.0,2.0,0.0,8.0,2.6666666666666665,114.0,540.0,113.0,539.0,0.0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
0,3,216.10639531785665,0,17,8,0,2,0,0,1,3,700,73,-30,3,3,0,1,1,1,39,13.0,107,35.666666666666664,34,11.333333333333334,21,7.0,8,2.6666666666666665,0,0.0,12,4.0,69.43998928161128,63.36810182194354,74.4988256268657,26.63971549310372,1,0,3,1,1,3,3,2,1,1,1,0,1,1,0,0,1,2,0,1,0,3,1.0,2,4.041451884327381,74.20313835348948,7,12,610,695,9.0,9.0,7.0,3.0,2.0,2.2222222222222223,2.0,0.0,1.1111111111111112,2.0,5.0,0.0,2.0,0.0,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.0,34.67905054912894,30.83818443262911,277.543659893662,1.0,0.1111111111111111,1.0,0.0,3.0,0.3333333333333333,9.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,45.0,5.0,5.0,3.0,1.0,18.0,2.0,4.0,686.0,2.0,684.0,1.0,1.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,2,50.50637912594567,0,1,1,0,2,0,1,1,2,863,18,498,6,6,0,1,4,1,20,3.3333333333333335,60,10.0,18,3.0,47,7.833333333333333,24,4.0,6,1.0,27,4.5,71.24995508819437,50.70399627699883,96.55113014363708,30.430652060558778,2,1,6,1,0,3,5,4,3,1,2,0,1,1,2,1,1,2,2,1,1,8,1.3333333333333333,6,7.842193570679061,50.952675478382595,6,108,777,854,4.0,4.0,4.0,1.0,0.0,0.5,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.25,0.0,0.0,0.25,0.5,45.76087323748783,28.882524745269933,115.53009898107973,2.0,0.5,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,30.0,7.5,0.0,2.0,2.0,8.0,2.0,27.0,708.0,25.0,706.0,1.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
0,2,42.90140857361737,0,4,1,0,6,1,1,0,2,726,23,361,1,0,1,1,0,0,0,0.0,0,0.0,0,0.0,7,7.0,2,2.0,0,0.0,3,3.0,77.59120145384496,77.59120145384496,77.59120145384496,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1.0,1,0.0,34.412834038433914,172,172,674,674,8.0,8.0,7.0,2.0,0.0,1.0,2.0,1.0,1.5,3.0,0.0,0.0,3.0,2.0,0.375,0.0,0.0,0.375,0.25,66.23375115446555,31.60281767538141,252.82254140305128,3.0,0.375,1.0,2.0,4.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.375,0.25,0.25,0.125,51.0,6.375,4.0,1.0,3.0,16.0,2.0,34.0,700.0,32.0,698.0,0.0,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,3,171.00339075929728,1,34,22,0,3,1,0,0,1,986,18,621,2,2,0,1,0,1,19,9.5,48,24.0,19,9.5,19,9.5,10,5.0,3,1.5,15,7.5,72.92388942248726,67.47150193505544,78.3762769099191,30.74533420957663,1,1,2,0,0,2,2,1,0,0,1,1,0,1,0,1,0,2,0,0,0,2,1.0,2,9.192388155425117,82.16583357752225,14,15,928,980,5.0,5.0,5.0,2.0,0.0,1.0,2.0,1.0,1.2,1.0,2.0,0.0,0.0,2.0,0.2,0.4,0.0,0.0,0.4,25.87461849072979,20.574034945490006,102.87017472745003,2.0,0.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.4,0.0,0.2,0.4,30.0,6.0,1.0,2.0,2.0,14.0,2.8,90.0,960.0,89.0,959.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
0,3,183.75514051954676,1,15,15,0,1,1,0,0,3,153,18,-212,2,2,0,1,0,1,11,5.5,29,14.5,6,3.0,16,8.0,8,4.0,2,1.0,13,6.5,79.91446349035161,78.80883932176171,81.02008765894149,45.51700646990707,1,0,2,1,0,1,2,2,0,0,0,2,0,1,1,0,0,1,0,1,0,4,2.0,2,14.142135623730951,38.97670969420747,11,23,96,132,6.0,6.0,6.0,1.0,0.0,0.3333333333333333,3.0,1.0,2.5,0.0,1.0,0.0,5.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,30.1986490848752,19.111130144267886,114.66678086560732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,29.0,4.833333333333333,2.0,1.0,3.0,18.0,3.0,21.0,131.0,20.0,129.0,1.0,3.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,2,41.177571258798245,1,5,3,0,7,0,0,0,0,948,15,218,2,2,0,1,1,0,6,3.0,17,8.5,5,2.5,11,5.5,8,4.0,1,0.5,10,5.0,37.43764754117462,25.019168702799472,49.85612637954977,13.521538430819152,1,1,2,0,1,2,2,2,0,0,1,1,1,1,0,0,0,0,1,1,0,2,1.0,2,0.7071067811865476,51.18962687979511,17,41,910,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
0,2,49.65507217792914,1,9,9,0,1,1,0,0,0,502,80,137,6,6,0,1,4,1,93,15.5,272,45.333333333333336,90,15.0,24,4.0,17,2.8333333333333335,2,0.3333333333333333,28,4.666666666666667,44.28448821739881,29.450068713642892,61.683073371910005,23.53438176952009,1,2,6,2,0,3,4,4,1,3,0,2,0,1,1,1,3,3,1,1,1,6,1.0,6,8.358628276617322,60.937336477299056,4,21,423,483,8.0,7.0,7.0,3.0,2.0,2.25,2.0,0.0,0.625,1.0,3.0,0.0,2.0,2.0,0.125,0.375,0.0,0.25,0.25,38.35163163492851,35.513764916137724,284.1101193291018,2.0,0.25,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,0.375,0.375,0.0,0.25,53.0,6.625,2.0,4.0,2.0,19.0,2.375,64.0,440.0,62.0,438.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1,1,0.0,1,4,1,1,0,1,0,0,1,960,57,595,1,1,0,1,0,0,12,12.0,36,36.0,11,11.0,9,9.0,5,5.0,1,1.0,10,10.0,62.05493210324801,62.05493210324801,62.05493210324801,20.08952917564054,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2.0,1,0.0,55.39287840842704,11,11,949,949,4.0,4.0,4.0,2.0,0.0,0.75,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.25,0.5,0.0,0.25,35.35070932844312,28.731756572471344,114.92702628988538,1.0,0.25,1.0,0.0,1.0,0.25,3.0,2.0,0.5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.5,0.0,0.5,29.0,7.25,0.0,3.0,1.0,7.0,1.75,243.0,851.0,242.0,849.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,2,39.973270732741646,1,1,1,0,3,0,1,0,2,584,14,-146,2,2,0,1,0,1,34,17.0,109,54.5,30,15.0,21,10.5,11,5.5,4,2.0,14,7.0,91.5031804476356,83.93135006688762,99.0750108283836,31.332053843444623,1,0,2,0,0,2,2,1,1,0,1,0,0,1,0,1,0,2,0,0,0,2,1.0,2,6.363961030678928,79.88641289396267,4,20,557,561,9.0,9.0,8.0,2.0,0.0,0.5555555555555556,2.0,1.0,1.6666666666666667,3.0,2.0,0.0,0.0,4.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,40.87866190646827,30.297126814707106,272.67414133236394,3.0,0.3333333333333333,2.0,1.0,5.0,0.5555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,60.0,6.666666666666667,1.0,4.0,4.0,26.0,2.888888888888889,23.0,562.0,21.0,560.0,1.0,2.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
0,3,169.33495395027154,1,10,2,0,2,0,1,0,2,896,15,531,3,3,0,1,2,0,24,8.0,73,24.333333333333332,22,7.333333333333333,15,5.0,3,1.0,0,0.0,13,4.333333333333333,28.445956741824844,25.57762794489597,30.72007114981976,39.28704754300924,1,3,3,0,0,2,2,3,0,0,2,1,1,0,2,0,0,1,0,1,1,5,1.6666666666666667,3,6.110100926607787,79.61215842337675,9,35,837,895,2.0,2.0,2.0,1.0,0.0,0.5,2.0,1.0,1.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,18.65185177257998,18.32344179095209,36.64688358190418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,18.0,9.0,1.0,1.0,0.0,2.0,1.0,63.0,135.0,62.0,134.0,0.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0.0,0,1,1,0,4,0,0,0,3,693,14,328,5,5,0,1,4,0,56,11.2,163,32.6,42,8.4,38,7.6,16,3.2,4,0.8,30,6.0,71.23602095716815,56.16779386997173,96.80953086234167,41.08195724261753,0,0,5,1,1,3,2,3,0,2,2,1,0,2,3,0,0,2,0,1,2,6,1.2,5,8.955445270895245,72.45702603198704,9,39,606,656,4.0,4.0,4.0,2.0,0.0,1.25,2.0,1.0,1.25,1.0,0.0,0.0,2.0,1.0,0.25,0.0,0.0,0.5,0.25,38.57574100280286,33.42643940512119,133.70575762048475,1.0,0.25,1.0,0.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,24.0,6.0,2.0,1.0,1.0,15.0,3.75,98.0,653.0,96.0,651.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
0,2,40.55763085796115,1,9,7,0,2,0,0,0,1,100,28,-630,2,1,1,1,0,1,15,7.5,45,22.5,13,6.5,11,5.5,6,3.0,2,1.0,16,8.0,69.133128004143,57.78827788639694,80.47797812188908,31.705861271683716,0,0,2,0,0,1,2,2,0,0,0,2,1,0,0,0,1,0,0,1,1,2,1.0,2,9.192388155425117,60.28703064098807,4,134,23,60,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.6666666666666665,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,20.18739836908964,13.430394948425288,40.291184845275865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,15.0,5.0,1.0,1.0,1.0,12.0,4.0,17.0,78.0,16.0,77.0,2.0,3.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,2,56.26289860740744,0,1,1,0,4,1,1,0,3,420,13,55,2,2,0,1,0,1,19,9.5,49,24.5,14,7.0,6,3.0,5,2.5,0,0.0,7,3.5,42.58300753360267,38.90500851020134,46.261006557003995,37.30535935335518,0,1,2,0,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,2,0,2,1.0,2,12.020815280171307,55.49305165406933,17,33,377,419,3.0,3.0,3.0,2.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,8.833687422360516,6.9176940904603414,20.753082271381025,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.6666666666666667,3.0,0.0,0.0,7.0,2.3333333333333335,137.0,350.0,136.0,349.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,2,57.39792384289232,1,1,1,0,4,0,1,0,2,366,21,-364,1,1,0,1,0,0,2,2.0,6,6.0,1,1.0,3,3.0,4,4.0,0,0.0,3,3.0,47.59509935247823,47.59509935247823,47.59509935247823,15.788568362474312,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1,0.0,81.42293212069717,31,31,306,306,2.0,2.0,2.0,2.0,1.0,1.5,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,25.772146499129825,22.183059339362188,44.366118678724376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,2.0,0.0,3.0,1.5,130.0,276.0,129.0,274.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,3,211.59009665415476,1,5,2,0,7,0,1,0,1,835,16,470,3,3,0,1,2,0,24,8.0,65,21.666666666666668,15,5.0,25,8.333333333333334,9,3.0,3,1.0,16,5.333333333333333,81.3505716551955,66.59864509106667,97.07941466966042,39.58223648413408,1,1,3,0,1,2,2,3,2,1,0,0,0,0,1,2,0,1,1,1,0,2,0.6666666666666666,3,3.2145502536643185,54.85245448202543,10,117,756,824,3.0,3.0,3.0,1.0,0.0,0.6666666666666666,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12.816178004613375,11.674124990059134,35.0223749701774,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,21.0,7.0,1.0,1.0,1.0,10.0,3.3333333333333335,111.0,741.0,110.0,740.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,3,175.255433610925,1,38,16,0,2,1,0,0,4,617,66,-113,2,2,0,1,1,0,6,3.0,17,8.5,5,2.5,10,5.0,4,2.0,0,0.0,11,5.5,19.17100547990448,18.05287035215113,20.28914060765783,40.21381306114986,0,1,2,0,0,1,2,2,0,2,0,0,1,0,0,0,1,0,1,0,1,2,1.0,1,0.0,61.03078835753369,17,39,598,612,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.297071539536894,11.297071539536894,11.297071539536894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,1.0,4.0,4.0,217.0,217.0,216.0,216.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
