account_id,account_uuid,org_id,created_timestamp,last_activity_timestamp,account_status,status_change_date,subscription_tier,mrr,billing_cycle,payment_method,auto_renew_enabled,seats_purchased,seats_active,contract_end_date,account_health_score,risk_flag,region,account_manager_id,integration_count,api_calls_enabled,sso_enabled,white_label_enabled,data_residency_region,provisioning_method,internal_notes_count
ACC003761,,ORG02939,2022-08-08,2024-12-04,active,2022-12-16,professional,209.06160147985568,monthly,credit_card,False,17,15,2024-08-07,82.05547567561376,False,NA,AM44,5,False,False,False,NA,self_serve,3
ACC003762,50d869bb-dd6c-4b58-9cdd-5201b5747f0c,ORG03302,2023-06-05,2024-10-22,active,2024-06-05,professional,234.98145025543423,monthly,invoice,True,48,19,2024-06-04,85.35215467402702,False,EU,AM31,4,False,True,True,EU,sales_led,1
ACC003763,9bbc600f-6ddb-4528-b4b3-64b57f55a5cc,ORG02119,2023-02-06,2024-12-14,active,2024-03-25,free,0.0,monthly,credit_card,True,9,2,2025-02-05,97.51887163179491,False,EU,AM12,0,True,False,False,EU,self_serve,2
ACC003764,,ORG00285,2023-01-20,2024-12-05,active,2023-07-11,starter,44.52088179323357,annual,credit_card,True,6,2,2025-01-19,61.1416867545943,False,LATAM,AM6,2,True,True,True,LATAM,partner,3
ACC003765,,ORG00347,2022-09-05,2024-12-23,active,2022-11-16,starter,58.048461118945305,annual,credit_card,False,2,1,2023-09-05,72.39344405369047,False,APAC,AM17,6,True,False,True,APAC,partner,3
ACC003766,,ORG01385,2024-03-15,2024-12-19,active,2025-05-29,professional,226.58980730030038,quarterly,invoice,True,29,26,2025-03-15,68.11988262220771,False,NA,AM28,3,False,False,False,NA,self_serve,0
ACC003767,861e5480-804b-4924-8114-fb0d400c13fd,ORG01289,2023-03-18,2024-12-24,active,2024-04-22,professional,202.00323564306052,annual,credit_card,True,45,29,2024-03-17,87.67850929367337,False,EU,AM6,3,False,True,False,EU,self_serve,1
ACC003768,,ORG01645,2024-07-25,2024-12-15,active,2024-11-27,professional,165.52400440906587,monthly,credit_card,True,24,23,2026-07-25,78.79205206677338,False,APAC,AM30,6,False,False,False,APAC,partner,1
ACC003769,,ORG03163,2023-01-26,2024-12-25,active,2023-07-01,enterprise,1118.0479552892411,monthly,credit_card,True,72,24,2024-01-26,81.48247255735407,False,NA,AM12,3,False,False,False,NA,sales_led,3
ACC003770,716251ff-ef9c-4d58-b061-cd03af6c3862,ORG00673,2023-11-24,2024-12-19,churned,2024-12-03,free,0.0,monthly,credit_card,True,3,2,2024-11-23,28.172274175052774,False,EU,AM32,1,False,False,False,EU,sales_led,3
ACC003771,,ORG01777,2022-08-09,2024-12-20,active,2022-09-23,starter,49.44979639992304,monthly,paypal,False,6,2,2024-08-08,82.50880132694644,False,EU,AM22,2,True,False,False,EU,self_serve,0
ACC003772,,ORG00251,2024-04-28,2024-12-07,active,2024-07-27,starter,43.995968012653385,monthly,credit_card,False,1,1,2026-04-28,72.0404310812145,False,NA,AM35,4,False,False,False,NA,self_serve,1
ACC003773,,ORG01610,2022-04-06,2024-11-15,active,2023-05-03,free,0.0,monthly,invoice,True,3,1,2024-04-05,90.96001760292444,False,EU,AM4,1,False,False,True,EU,self_serve,3
ACC003774,,ORG03109,2022-09-10,2024-12-27,active,2023-05-03,enterprise,872.200789195327,quarterly,credit_card,False,175,70,2024-09-09,74.52006826927521,False,APAC,AM18,5,False,False,False,APAC,sales_led,2
ACC003775,,ORG00151,2024-07-11,2024-12-13,active,2024-09-05,starter,57.55213537779317,monthly,invoice,True,9,7,2026-07-11,61.47764498790695,False,NA,AM23,4,True,False,False,NA,sales_led,3
ACC003776,,ORG02704,2024-07-25,2024-12-17,active,2025-01-30,starter,56.00744313004394,monthly,invoice,True,6,4,2025-07-25,62.58268692622111,False,NA,AM10,3,True,False,False,NA,self_serve,2
ACC003777,d91cd8db-082c-4119-81b6-b26954bf752a,ORG02627,2024-10-29,2024-12-19,active,2025-10-06,starter,43.67546263871263,monthly,invoice,False,3,1,2026-10-29,72.25589214433403,False,EU,AM40,7,True,True,True,EU,sales_led,2
ACC003778,,ORG00618,2022-10-03,2024-12-23,active,2023-11-17,professional,216.30347394274818,quarterly,credit_card,True,41,38,2023-10-03,73.0824309553908,False,NA,AM12,1,False,True,False,NA,self_serve,1
ACC003779,,ORG02353,2024-10-18,2024-12-12,active,2025-08-14,enterprise,870.101297623493,monthly,credit_card,True,133,92,2026-10-18,87.34579243363925,False,NA,AM28,5,True,True,False,NA,self_serve,3
ACC003780,,ORG00236,2022-01-09,2024-11-08,active,2022-09-13,professional,237.15844823187115,quarterly,credit_card,True,23,7,2023-01-09,71.72630714886391,False,NA,AM29,7,False,True,False,NA,self_serve,4
ACC003781,,ORG02587,2024-12-22,2024-12-16,active,2025-01-23,professional,180.3547617877816,annual,credit_card,True,22,15,2026-12-22,90.71631288503885,False,NA,AM28,4,True,False,True,NA,partner,2
ACC003782,,ORG02921,2022-04-10,2024-12-12,active,2023-07-05,free,0.0,annual,credit_card,False,8,4,2023-04-10,82.15677331737508,False,APAC,AM40,3,False,True,False,APAC,self_serve,1
ACC003783,,ORG03272,2024-06-05,2024-12-13,active,2024-11-04,starter,53.764964810939716,quarterly,credit_card,False,3,2,2025-06-05,72.18337923751574,False,APAC,AM33,2,False,False,True,APAC,sales_led,1
ACC003784,93407d54-2244-4cfb-8fb7-5fbce5749510,ORG02704,2024-09-16,2024-12-12,active,2025-06-27,starter,53.57341014058568,monthly,credit_card,False,9,7,2026-09-16,70.2463129147089,False,EU,AM34,3,False,False,False,EU,self_serve,4
ACC003785,,ORG02129,2024-11-07,2024-12-21,active,2025-02-17,professional,232.2303600390855,annual,credit_card,True,35,16,2026-11-07,72.9418571154024,False,LATAM,AM42,2,True,True,False,LATAM,self_serve,4
ACC003786,,ORG01211,2022-12-29,2024-12-12,active,2023-03-20,starter,56.96036296264394,monthly,credit_card,True,1,1,2023-12-29,72.41999842239332,False,NA,AM40,0,True,True,False,NA,sales_led,4
ACC003787,,ORG01717,2022-12-22,2024-12-14,active,2024-01-21,starter,41.79795921625294,annual,credit_card,True,9,6,2023-12-22,83.60266942777564,False,EU,AM30,7,False,True,False,EU,self_serve,3
ACC003788,,ORG01646,2022-09-20,2024-11-12,active,2023-10-28,starter,45.134112754411674,monthly,credit_card,False,8,2,2024-09-19,91.36289861210491,False,LATAM,AM38,0,False,False,False,LATAM,sales_led,2
ACC003789,,ORG02788,2022-08-01,2024-12-21,active,2023-07-25,free,0.0,quarterly,invoice,False,2,1,2024-07-31,68.91125970074026,False,EU,AM35,3,True,True,False,EU,self_serve,2
ACC003790,,ORG02870,2024-03-04,2024-12-16,active,2025-06-23,starter,43.9812356850451,quarterly,invoice,True,4,3,2026-03-04,91.37808956075871,False,APAC,AM34,2,False,False,False,APAC,self_serve,5
ACC003791,,ORG02267,2023-10-22,2024-12-25,active,2024-08-05,free,0.0,monthly,credit_card,False,2,1,2024-10-21,61.46029835840036,False,NA,AM30,1,True,True,True,NA,self_serve,3
ACC003792,85f960bc-af58-4099-8ed2-76b005985ce4,ORG01246,2024-10-29,2024-12-19,active,2025-06-13,professional,197.19167140242453,monthly,credit_card,True,11,5,2025-10-29,72.61289412578243,False,EU,AM31,2,False,False,False,EU,self_serve,0
ACC003793,d1e0c8ca-1c3d-49e1-9d9c-ce486eb5330b,ORG02955,2024-02-27,2024-12-11,active,2024-04-24,professional,167.02231062605918,annual,credit_card,True,38,23,2025-02-26,73.87749570834607,False,EU,AM22,3,True,False,False,EU,self_serve,3
ACC003794,,ORG03042,2024-05-07,2024-12-12,churned,2024-12-29,free,0.0,monthly,credit_card,False,6,2,2026-05-07,15.118308426908813,False,NA,AM19,1,True,True,False,NA,sales_led,1
ACC003795,c6d46be9-f725-470f-928d-08fe402bb187,ORG01284,2023-05-24,2024-11-08,active,2023-10-04,free,0.0,monthly,credit_card,False,7,1,2025-05-23,81.61463820030995,False,EU,AM18,4,False,False,False,EU,self_serve,2
ACC003796,,ORG01409,2023-07-15,2024-12-04,active,2023-11-05,professional,222.08528370007048,monthly,credit_card,True,26,26,2025-07-14,62.14002006094648,False,APAC,AM22,3,False,True,True,APAC,self_serve,2
ACC003797,,ORG00032,2024-03-25,2024-12-10,active,2024-05-25,professional,165.01514186885578,annual,invoice,True,44,18,2026-03-25,86.06085834791632,False,LATAM,AM33,3,False,True,False,LATAM,self_serve,2
ACC003798,,ORG03387,2023-12-04,2024-12-20,active,2024-12-25,free,0.0,monthly,credit_card,True,8,6,2024-12-03,86.18616016073193,False,NA,AM17,4,False,True,False,NA,self_serve,0
ACC003799,,ORG01145,2023-08-26,2024-12-14,active,2024-01-06,free,0.0,quarterly,invoice,True,4,3,2025-08-25,67.1931427146761,False,APAC,AM29,3,False,False,False,APAC,self_serve,1
ACC003800,,ORG02161,2024-07-16,2024-12-16,active,2024-10-07,free,0.0,annual,invoice,True,5,3,2026-07-16,63.209039059780395,False,APAC,AM49,2,False,True,False,APAC,self_serve,3
ACC003801,,ORG02500,2022-10-01,2024-12-24,active,2023-08-31,enterprise,839.1104131007984,annual,credit_card,True,134,83,2023-10-01,63.48699917244066,False,EU,AM19,0,False,True,True,EU,self_serve,4
ACC003802,,ORG00601,2022-10-10,2024-12-11,active,2023-06-25,starter,50.751767052813484,annual,invoice,True,2,1,2023-10-10,70.67017699725012,False,LATAM,AM5,2,False,False,False,LATAM,self_serve,0
ACC003803,c5d6d84c-aa11-4f2e-b591-f0eec2e840a5,ORG02868,2024-04-25,2024-12-20,active,2025-03-02,starter,50.92655789218635,monthly,credit_card,False,3,2,2026-04-25,91.39680993074607,False,EU,AM16,3,True,False,True,EU,self_serve,3
ACC003804,fcb79c96-004f-44b7-a440-2b5de1d433c0,ORG01654,2024-11-15,2024-12-10,active,2026-02-11,starter,45.07923482029776,annual,credit_card,True,4,2,2025-11-15,83.22209224087686,False,EU,AM18,2,True,False,False,EU,self_serve,2
ACC003805,,ORG01827,2023-09-05,2024-12-17,active,2024-08-03,professional,159.9643571310073,monthly,credit_card,False,31,23,2025-09-04,83.6593209510192,False,NA,AM1,2,True,False,False,NA,self_serve,3
ACC003806,,ORG02637,2023-10-05,2024-12-20,active,2024-09-17,enterprise,970.9303575106799,monthly,credit_card,True,85,26,2024-10-04,79.59684150740604,False,APAC,AM8,3,True,False,False,APAC,self_serve,2
ACC003807,,ORG00840,2023-03-22,2024-12-17,active,2024-02-24,professional,231.2371117478408,annual,credit_card,True,26,14,2025-03-21,84.19936912857997,False,NA,AM40,2,True,False,False,NA,sales_led,0
ACC003808,,ORG02229,2023-02-16,2024-11-28,active,2024-06-27,free,0.0,monthly,credit_card,True,7,1,2025-02-15,98.11550890216,False,APAC,AM9,4,True,False,False,APAC,self_serve,0
ACC003809,ad0557f4-8c9c-4a5f-a01d-868f69034cd6,ORG02557,2023-03-06,2024-11-19,churned,2024-12-29,starter,47.87577958134531,monthly,credit_card,True,5,3,2024-03-05,15.285755938608588,True,EU,AM47,0,True,True,False,EU,self_serve,4
ACC003810,e92a1085-0d94-4a6c-867d-10deba9fc413,ORG03229,2023-08-19,2024-12-24,active,2023-10-29,professional,210.35313725401448,quarterly,credit_card,True,36,13,2024-08-18,61.43405308214467,False,EU,AM38,4,True,True,False,EU,self_serve,0
ACC003811,,ORG02532,2023-12-09,2024-12-18,active,2024-02-22,professional,206.07942833407944,quarterly,invoice,True,31,31,2024-12-08,75.15212196853952,False,NA,AM45,6,False,True,True,NA,sales_led,0
ACC003812,,ORG02670,2022-09-29,2024-12-15,active,2023-12-16,starter,51.64467802675442,monthly,credit_card,False,1,1,2024-09-28,90.71760165865304,False,LATAM,AM14,0,True,True,False,LATAM,sales_led,1
ACC003813,,ORG01811,2022-12-31,2024-12-21,active,2023-06-20,starter,54.00864376233955,monthly,paypal,True,8,6,2023-12-31,98.75356481305028,False,NA,AM27,2,True,False,False,NA,sales_led,2
ACC003814,,ORG02856,2024-10-28,2024-10-31,active,2024-12-13,enterprise,1195.6981797709902,monthly,invoice,True,124,105,2025-10-28,67.37869076066771,False,NA,AM1,4,True,False,False,NA,self_serve,4
ACC003815,1273da6f-8102-4833-9804-38bfe870f77d,ORG01414,2023-10-23,2024-12-18,active,2023-11-28,professional,179.23912310647216,monthly,credit_card,True,31,15,2025-10-22,84.86255649473841,False,EU,AM45,3,False,False,False,EU,self_serve,2
ACC003816,,ORG03325,2022-08-25,2024-12-23,active,2023-01-09,enterprise,961.9046803258443,monthly,credit_card,True,29,16,2023-08-25,95.92051407269992,False,NA,AM22,2,True,False,False,NA,self_serve,2
ACC003817,,ORG03201,2023-12-23,2024-12-10,active,2024-06-22,starter,44.50656676631466,monthly,paypal,True,1,1,2024-12-22,75.00546652535232,False,APAC,AM39,6,False,True,False,APAC,sales_led,1
ACC003818,ad811a77-f017-4189-ac14-33d4021e3b10,ORG02657,2024-09-10,2024-12-10,active,2026-01-23,starter,51.57011258795876,quarterly,credit_card,True,3,1,2025-09-10,74.89374382035747,False,EU,AM28,2,False,True,False,EU,self_serve,3
ACC003819,,ORG01656,2024-05-04,2024-12-08,active,2025-02-01,enterprise,930.5243039661219,quarterly,credit_card,True,120,79,2026-05-04,64.08849885294018,False,NA,AM12,4,False,True,False,NA,self_serve,0
ACC003820,c59c4d37-be56-44be-99dd-352e02d5c81c,ORG03176,2024-12-29,2024-12-06,active,2026-03-20,free,0.0,monthly,credit_card,False,5,2,2025-12-29,73.67000940494502,False,EU,AM45,4,False,True,False,EU,sales_led,2
ACC003821,,ORG00808,2023-08-09,2024-12-12,active,2023-11-06,professional,181.78695407013805,monthly,credit_card,False,9,4,2025-08-08,97.41784347773458,False,NA,AM30,2,True,True,False,NA,sales_led,4
ACC003822,fecb55e1-66cf-42e5-b097-54d0d5226f99,ORG01235,2024-05-15,2024-12-21,active,2024-10-15,professional,210.5642593998546,monthly,credit_card,True,27,12,2026-05-15,92.5073663905924,False,EU,AM22,0,False,False,False,EU,sales_led,7
ACC003823,,ORG00345,2022-01-27,2024-10-11,active,2022-04-21,starter,44.378318120526636,quarterly,credit_card,False,8,4,2023-01-27,69.35100297669136,False,LATAM,AM43,1,False,False,False,LATAM,self_serve,2
ACC003824,,ORG00151,2024-12-06,2024-12-15,active,2026-01-24,starter,49.630924523478974,monthly,credit_card,True,5,3,2026-12-06,98.46791714397625,False,NA,AM5,3,False,False,False,NA,self_serve,2
ACC003825,,ORG02201,2022-08-07,2024-12-05,churned,2024-12-08,professional,186.35492580170148,monthly,credit_card,False,29,8,2024-08-06,20.13395488060968,True,APAC,AM45,0,False,False,False,APAC,self_serve,0
ACC003826,,ORG01370,2022-02-21,2024-12-16,active,2022-12-02,professional,213.15626731125,monthly,credit_card,True,39,28,2023-02-21,99.73027537621687,False,EU,AM38,2,False,True,False,EU,self_serve,1
ACC003827,b95aa61c-2199-41e7-9eb7-c7ec127ae30a,ORG01597,2024-02-20,2024-12-19,active,2025-04-07,starter,49.06002069452821,annual,invoice,True,4,3,2026-02-19,78.46751966538407,False,EU,AM14,1,False,False,False,EU,sales_led,2
ACC003828,,ORG02970,2022-10-25,2024-12-22,active,2023-01-13,professional,209.02336907556273,monthly,credit_card,False,32,21,2023-10-25,69.33292067065618,False,APAC,AM17,3,True,False,False,APAC,self_serve,1
ACC003829,,ORG02944,2022-04-19,2024-12-04,active,2023-03-16,free,0.0,annual,credit_card,True,9,4,2023-04-19,67.7075720924522,False,EU,AM25,5,False,False,False,EU,self_serve,4
ACC003830,,ORG03031,2022-04-26,2024-12-10,active,2023-07-21,starter,54.0295996288632,monthly,credit_card,True,7,3,2024-04-25,89.27648035840535,False,NA,AM16,4,False,False,True,NA,self_serve,2
ACC003831,6c8e0fb9-8bff-4a95-a07d-c2300fac2c39,ORG00516,2023-02-14,2024-10-04,churned,2024-12-16,free,0.0,monthly,credit_card,True,9,5,2025-02-13,19.57823889086423,True,EU,AM34,0,False,True,False,EU,self_serve,2
ACC003832,,ORG02131,2023-07-01,2024-10-19,active,2024-08-24,professional,159.71877596533986,annual,paypal,True,30,13,2024-06-30,98.67366598208673,False,LATAM,AM39,2,True,False,True,LATAM,partner,3
ACC003833,,ORG02215,2022-11-26,2024-10-08,active,2023-11-24,starter,56.70999713761617,annual,invoice,False,1,1,2023-11-26,97.45138633932925,False,NA,AM2,5,True,False,False,NA,sales_led,3
ACC003834,4de29c80-9045-42ad-9f3c-66473b8574fd,ORG01162,2023-08-10,2024-12-10,active,2024-06-19,free,0.0,monthly,invoice,True,2,1,2024-08-09,93.45697851622931,False,EU,AM8,7,False,False,False,EU,self_serve,4
ACC003835,,ORG00875,2023-05-29,2024-12-18,active,2024-01-26,professional,198.66471900779916,annual,credit_card,True,32,15,2024-05-28,70.5309654095773,False,NA,AM10,3,False,False,False,NA,self_serve,5
ACC003836,,ORG00380,2022-10-27,2024-12-12,active,2022-12-19,professional,173.4320952774475,monthly,invoice,True,25,11,2024-10-26,92.85291701706785,False,NA,AM18,4,False,False,False,NA,self_serve,2
ACC003837,,ORG02095,2022-05-08,2024-12-13,active,2023-07-11,starter,54.10458111813286,annual,paypal,True,9,5,2023-05-08,89.2141573180806,False,EU,AM34,4,True,True,False,EU,partner,4
ACC003838,,ORG02260,2023-08-28,2024-12-16,active,2024-10-14,free,0.0,annual,invoice,True,5,3,2024-08-27,95.82761168012021,False,APAC,AM19,5,False,True,False,APAC,self_serve,1
ACC003839,d5c58b56-0c7b-46d0-a6f5-d729d42df5d0,ORG01278,2023-02-22,2024-12-19,active,2023-05-16,starter,41.053532336173866,monthly,invoice,False,7,5,2025-02-21,78.57185050878945,False,EU,AM19,1,False,False,False,EU,self_serve,3
ACC003840,,ORG02135,2022-03-08,2024-12-13,active,2023-07-03,professional,227.81757932661912,monthly,invoice,True,25,5,2024-03-07,69.04540057594555,False,LATAM,AM31,2,False,False,False,LATAM,partner,1
ACC003841,42f1d2ae-3886-4998-90db-cfbdec71e101,ORG01395,2024-01-05,2024-09-20,churned,2024-12-10,enterprise,936.0357158608589,monthly,credit_card,True,23,9,2025-01-04,15.560765559754422,True,EU,AM39,1,False,False,False,EU,sales_led,3
ACC003842,,ORG03100,2024-07-15,2024-12-13,active,2025-09-05,enterprise,1073.7087876083003,annual,invoice,True,113,70,2026-07-15,84.55674111729866,False,NA,AM16,2,False,False,False,NA,self_serve,3
ACC003843,,ORG02603,2022-07-29,2024-12-23,active,2023-03-14,free,0.0,annual,credit_card,True,1,1,2023-07-29,79.25974960474016,False,LATAM,AM28,2,False,False,False,LATAM,self_serve,2
ACC003844,,ORG00655,2023-04-05,2024-12-24,active,2024-07-30,professional,174.6102021663772,quarterly,invoice,True,43,26,2024-04-04,85.0427842197094,False,APAC,AM47,2,False,True,False,APAC,self_serve,2
ACC003845,,ORG00095,2024-03-07,2024-12-19,active,2024-06-24,starter,41.3307493757599,quarterly,credit_card,False,9,4,2025-03-07,95.91887906757306,False,NA,AM43,4,True,True,False,NA,sales_led,4
ACC003846,09eb974e-8138-47ac-9885-834a41bf361e,ORG00114,2023-05-02,2024-12-20,active,2024-06-24,professional,177.6515029115381,monthly,credit_card,False,30,26,2025-05-01,65.24274421479531,False,EU,AM23,2,False,True,False,EU,sales_led,1
ACC003847,,ORG03262,2024-11-12,2024-12-08,active,2025-06-11,professional,183.65314696089672,monthly,invoice,False,20,19,2025-11-12,67.97077999816254,False,LATAM,AM27,6,False,True,False,LATAM,partner,1
ACC003848,749d157f-4747-4260-b5c3-32a8b64eb7f7,ORG02211,2023-08-13,2024-12-14,active,2024-08-27,professional,183.5085519721602,quarterly,invoice,True,36,11,2025-08-12,64.8242883344788,False,EU,AM8,1,True,False,False,EU,sales_led,1
ACC003849,,ORG02426,2022-04-07,2024-12-18,active,2023-05-08,free,0.0,annual,credit_card,True,1,1,2024-04-06,83.72445879003152,False,EU,AM5,1,True,True,True,EU,self_serve,0
ACC003850,c739a187-b640-44c0-9fb9-706c2dddb9f8,ORG01059,2024-02-21,2024-12-16,active,2025-01-31,starter,48.44876251531523,monthly,paypal,False,6,2,2026-02-20,67.03216976513684,False,EU,AM24,5,False,False,False,EU,partner,2
ACC003851,,ORG00988,2024-03-04,2024-12-13,active,2025-04-22,free,0.0,monthly,invoice,False,5,1,2025-03-04,62.74953918401397,False,APAC,AM27,1,False,True,False,APAC,self_serve,4
ACC003852,86482cdc-5c1a-4df4-9b8c-966b441402fd,ORG03408,2024-05-03,2024-12-16,churned,2024-12-29,free,0.0,monthly,invoice,False,8,4,2024-12-26,11.81044018086951,False,EU,AM36,0,True,False,False,EU,self_serve,3
ACC003853,,ORG03170,2023-10-03,2024-12-27,active,2024-11-05,professional,175.93923733720385,monthly,credit_card,True,35,30,2024-10-02,70.73074014437503,False,APAC,AM26,0,False,False,False,APAC,self_serve,2
ACC003854,,ORG01244,2022-04-21,2024-12-04,active,2023-02-04,enterprise,1067.6861391080708,monthly,credit_card,True,121,87,2023-04-21,84.31927010716782,False,EU,AM9,0,True,False,True,EU,self_serve,0
ACC003855,,ORG02975,2022-01-27,2024-10-01,churned,2024-12-22,professional,184.9717280719315,annual,credit_card,True,6,1,2023-01-27,35.3294303627824,False,EU,AM46,3,False,False,False,EU,self_serve,1
ACC003856,5c8f488a-df3c-46a0-a0c7-aac04975649e,ORG01731,2023-05-30,2024-12-16,active,2023-08-18,professional,174.47556367371405,quarterly,credit_card,False,29,12,2024-05-29,70.95559348756171,False,EU,AM9,5,True,False,False,EU,partner,3
ACC003857,,ORG02069,2023-02-20,2024-12-14,active,2024-01-13,free,0.0,quarterly,invoice,True,7,3,2025-02-19,94.70774281953712,False,APAC,AM45,3,False,True,False,APAC,self_serve,0
ACC003858,eac5670c-a167-45f2-bed7-689d40c61cc0,ORG00452,2024-06-26,2024-12-18,active,2025-06-22,starter,42.566834922926155,annual,invoice,True,3,1,2025-06-26,84.7912610080447,False,EU,AM16,5,False,True,False,EU,self_serve,1
ACC003859,,ORG02998,2023-04-07,2024-12-08,active,2023-09-29,starter,42.295686012196654,monthly,credit_card,True,9,4,2025-04-06,84.3302502567378,False,LATAM,AM4,3,False,False,True,LATAM,sales_led,1
ACC003860,,ORG00245,2024-01-24,2024-12-22,active,2025-04-30,starter,52.18677856832594,monthly,credit_card,True,1,1,2026-01-23,95.29920101138231,False,NA,AM30,6,True,False,False,NA,self_serve,0
ACC003861,,ORG03447,2023-02-07,2024-10-11,active,2024-01-28,starter,45.583352723356015,monthly,credit_card,False,6,1,2025-02-06,97.1831108567421,False,NA,AM2,4,False,False,True,NA,sales_led,1
ACC003862,,ORG01527,2023-02-01,2024-10-28,churned,2024-12-16,free,0.0,monthly,credit_card,True,8,5,2025-01-31,11.480636447382505,True,NA,AM43,1,False,False,True,NA,sales_led,1
ACC003863,,ORG01063,2023-08-26,2024-12-19,active,2024-11-18,starter,48.485993880096196,annual,invoice,True,2,1,2025-08-25,83.00857485252357,False,APAC,AM27,5,True,False,True,APAC,sales_led,4
ACC003864,17efe3e0-970c-4b7d-bbfa-b695a63fabab,ORG02568,2024-07-08,2024-11-13,active,2025-05-02,enterprise,1037.0537667332885,annual,credit_card,False,158,26,2026-07-08,81.42530539721076,False,EU,AM22,3,False,False,False,EU,self_serve,2
ACC003865,,ORG02078,2022-12-30,2024-12-06,active,2023-07-16,enterprise,965.7969019501661,annual,paypal,True,197,96,2023-12-30,72.96391252470198,False,LATAM,AM40,4,False,False,True,LATAM,self_serve,2
ACC003866,,ORG01451,2022-06-02,2024-12-23,active,2023-09-19,starter,53.4387784725421,monthly,credit_card,True,4,3,2023-06-02,65.71168628087801,False,EU,AM17,3,False,True,False,EU,self_serve,2
ACC003867,,ORG00507,2023-01-18,2024-12-24,active,2023-08-22,professional,177.4063985605117,monthly,credit_card,True,19,13,2024-01-18,90.7978552138034,False,NA,AM34,3,True,False,False,NA,self_serve,3
ACC003868,,ORG00195,2022-12-22,2024-12-21,active,2023-01-25,starter,44.35196611621112,monthly,credit_card,False,8,4,2024-12-21,94.0605145298792,False,EU,AM2,1,False,False,False,EU,self_serve,3
ACC003869,,ORG03098,2024-11-18,2024-10-12,churned,2024-12-10,enterprise,1172.5582592290084,annual,credit_card,False,131,63,2025-02-25,29.58716451053718,True,LATAM,AM21,4,True,False,False,LATAM,sales_led,5
ACC003870,,ORG02666,2022-09-02,2024-12-09,active,2022-12-02,free,0.0,monthly,paypal,False,8,4,2023-09-02,95.11375020977643,False,NA,AM15,3,False,True,False,NA,self_serve,2
ACC003871,,ORG00510,2024-02-12,2024-12-11,active,2024-04-21,professional,188.71497401551105,annual,invoice,True,16,12,2026-02-11,88.63766438821405,False,NA,AM7,7,True,True,False,NA,sales_led,4
ACC003872,,ORG01838,2022-03-25,2024-12-07,active,2022-08-07,enterprise,921.5704621743812,monthly,credit_card,True,76,36,2024-03-24,96.35027193545139,False,EU,AM25,3,False,False,False,EU,sales_led,3
ACC003873,,ORG01220,2024-05-27,2024-12-29,active,2025-02-05,professional,217.04608708153006,monthly,credit_card,True,38,28,2025-05-27,93.4715515061779,False,APAC,AM3,6,True,False,False,APAC,self_serve,2
ACC003874,,ORG02344,2023-07-26,2024-10-25,churned,2024-12-20,starter,55.45293328617657,annual,credit_card,True,2,1,2024-07-25,12.925036135863719,True,NA,AM9,0,False,False,False,NA,self_serve,3
ACC003875,772a1cb7-03a7-4442-83c1-14bc7f7d5529,ORG03018,2023-06-26,2024-12-28,active,2023-11-17,starter,45.380794274913335,annual,credit_card,True,7,3,2024-06-25,70.26613290811024,False,EU,AM46,5,False,True,False,EU,partner,1
ACC003876,,ORG00021,2022-09-24,2024-12-09,active,2023-04-14,free,0.0,monthly,credit_card,True,2,1,2024-09-23,86.03937517398896,False,NA,AM9,2,False,False,False,NA,self_serve,3
ACC003877,,ORG01856,2022-11-26,2024-12-14,active,2023-09-23,enterprise,1024.2892471437117,annual,credit_card,True,194,48,2023-11-26,92.67038919478733,False,APAC,AM29,1,False,False,False,APAC,self_serve,2
ACC003878,,ORG01388,2023-06-07,2024-12-02,active,2023-09-29,free,0.0,monthly,credit_card,False,8,4,2025-06-06,94.59627612524156,False,NA,AM41,4,False,True,False,NA,self_serve,1
ACC003879,,ORG00967,2022-01-12,2024-12-12,active,2023-02-07,enterprise,801.4667420162575,annual,paypal,True,151,97,2024-01-12,90.41147098356905,False,APAC,AM20,1,True,False,False,APAC,self_serve,0
ACC003880,,ORG03298,2023-11-08,2024-12-15,active,2024-02-07,professional,234.02298946503444,monthly,credit_card,True,7,5,2024-11-07,64.32873845358952,False,LATAM,AM16,0,False,False,False,LATAM,partner,1
ACC003881,,ORG03054,2024-08-13,2024-12-17,active,2024-09-23,starter,40.28402553637421,monthly,credit_card,True,9,5,2025-08-13,62.241018921648696,False,LATAM,AM16,4,True,False,False,LATAM,partner,1
ACC003882,,ORG02382,2022-11-14,2024-10-13,active,2023-08-12,professional,191.73950686564677,monthly,credit_card,True,6,4,2023-11-14,85.41078661209285,False,LATAM,AM4,6,False,True,False,LATAM,self_serve,2
ACC003883,,ORG02316,2022-03-23,2024-12-09,active,2022-07-16,starter,51.857537190506356,quarterly,invoice,True,7,2,2023-03-23,72.15034462549599,False,APAC,AM14,5,True,True,False,APAC,sales_led,4
ACC003884,,ORG02927,2022-11-11,2024-12-15,active,2023-09-22,starter,41.9426335924098,monthly,invoice,False,4,2,2024-11-10,94.11292900833813,False,EU,AM29,5,False,False,False,EU,partner,2
ACC003885,,ORG02571,2023-10-23,2024-12-19,active,2024-08-18,enterprise,981.7731309273289,monthly,credit_card,True,108,54,2025-10-22,89.25010590950417,False,APAC,AM44,0,True,False,False,APAC,self_serve,1
